DATE,ENERGY,HDD18_3,CDD10,CDD0,PRECTOT,RH2M,T2M_MAX,T2M_MIN,ALLSKY,T2M,HOLIDAY
1/12/2016 7:00,117.413,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 8:00,158.649,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 9:00,176.283,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 10:00,189.474,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 11:00,186.557,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 12:00,183.455,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 13:00,163.367,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 14:00,144.982,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 15:00,126.83,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 16:00,136.78,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 17:00,149.139,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 18:00,154.085,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 19:00,146.105,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 20:00,133.597,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 21:00,106.915,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 22:00,82.888,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/12/2016 23:00,79.474,14.95,0,3.35,0.13,87.71,7.24,-0.54,1.89,3.31,0
1/13/2016 0:00,79.28,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 1:00,76.944,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 2:00,72.121,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 3:00,72.761,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 4:00,74.371,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 5:00,83.701,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 6:00,108.489,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 7:00,115.69,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 8:00,170.718,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 9:00,196.654,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 10:00,196.775,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 11:00,181.478,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 12:00,182.102,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 13:00,160.191,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 14:00,147.813,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 15:00,131.283,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 16:00,142.137,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 17:00,156.703,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 18:00,155.466,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 19:00,154.098,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 20:00,136.193,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 21:00,105.699,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 22:00,85.408,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/13/2016 23:00,79.652,13.84,0,4.46,0.41,83.55,9.12,-0.2,1.64,4.33,0
1/14/2016 0:00,71.911,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 1:00,68.802,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 2:00,69.105,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 3:00,71.805,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 4:00,64.47,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 5:00,79.758,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 6:00,101.227,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 7:00,107.983,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 8:00,159.431,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 9:00,172.789,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 10:00,176.703,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 11:00,181.137,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 12:00,185.373,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 13:00,168.716,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 14:00,143.968,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 15:00,140.757,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 16:00,165.79,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 17:00,157.668,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 18:00,171.459,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 19:00,174.354,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 20:00,130.426,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 21:00,108.185,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 22:00,78.606,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/14/2016 23:00,74.332,12.73,0,5.57,6.16,90.23,8.73,2.42,0.89,5.25,0
1/15/2016 0:00,68.903,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 1:00,66.575,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 2:00,66.311,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 3:00,68.722,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 4:00,65.121,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 5:00,79.774,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 6:00,92.82,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 7:00,100.437,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 8:00,165.397,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 9:00,193.916,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 10:00,201.654,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 11:00,179.725,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 12:00,166.782,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 13:00,153.965,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 14:00,121.798,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 15:00,118.737,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 16:00,135.468,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 17:00,137.82,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 18:00,145.684,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 19:00,135.511,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 20:00,120.165,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 21:00,91.264,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 22:00,74.158,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/15/2016 23:00,74.742,16.35,0,1.95,0.37,84,6.79,-2.9,2.01,1.72,0
1/16/2016 0:00,64.663,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 1:00,72.315,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 2:00,69.08,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 3:00,68.98,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 4:00,70.999,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 5:00,64.345,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 6:00,69.663,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 7:00,70.014,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 8:00,79.457,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 9:00,92.362,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 10:00,89.962,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 11:00,89.279,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 12:00,68.022,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 13:00,64.452,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 14:00,65.95,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 15:00,62.527,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 16:00,64.143,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 17:00,76.101,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 18:00,83.518,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 19:00,93.803,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 20:00,92.899,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 21:00,95.626,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 22:00,94.478,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/16/2016 23:00,91.109,16.77,0,1.53,0.13,81.41,6.31,-3.26,2.61,0.15,1
1/17/2016 0:00,82.381,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 1:00,71.891,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 2:00,69.99,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 3:00,67.679,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 4:00,67.841,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 5:00,62.95,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 6:00,65.503,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 7:00,73.086,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 8:00,72.519,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 9:00,70.512,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 10:00,68.526,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 11:00,73.891,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 12:00,69.882,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 13:00,63.951,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 14:00,67.188,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 15:00,65.169,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 16:00,76.491,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 17:00,78.269,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 18:00,89.14,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 19:00,97.738,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 20:00,93.736,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 21:00,95.986,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 22:00,89.886,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/17/2016 23:00,87.404,16.07,0,2.23,1.3,74.47,7.23,-2.76,2.09,1.24,1
1/18/2016 0:00,72.856,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 1:00,65.695,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 2:00,64.576,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 3:00,63.677,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 4:00,62.794,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 5:00,69.784,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 6:00,94.158,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 7:00,111.932,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 8:00,163.296,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 9:00,201.794,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 10:00,199.693,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 11:00,194.496,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 12:00,194.996,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 13:00,162.147,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 14:00,144.011,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 15:00,133.812,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 16:00,145.371,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 17:00,153.971,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 18:00,151.146,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 19:00,156.342,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 20:00,131.947,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 21:00,102.458,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 22:00,81.88,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/18/2016 23:00,78.175,14.6,0,3.7,1.48,88.81,7.92,-0.53,1.66,3.14,0
1/19/2016 0:00,76.483,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 1:00,71.618,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 2:00,70.748,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 3:00,73.093,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 4:00,69.39,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 5:00,79.012,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 6:00,99.022,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 7:00,110.084,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 8:00,165.033,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 9:00,183.511,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 10:00,196.356,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 11:00,183.714,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 12:00,173.047,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 13:00,162.985,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 14:00,135.289,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 15:00,119.898,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 16:00,139.257,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 17:00,142.96,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 18:00,158.208,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 19:00,148.308,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 20:00,135.466,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 21:00,105.397,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 22:00,84.039,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/19/2016 23:00,82.396,15.75,0,2.55,0,84.45,6.3,-1.2,1.72,2.03,0
1/20/2016 0:00,71.823,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 1:00,70.729,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 2:00,71.962,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 3:00,71.738,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 4:00,73.26,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 5:00,82.886,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 6:00,101.166,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 7:00,112.919,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 8:00,159.031,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 9:00,189.265,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 10:00,189.512,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 11:00,188.241,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 12:00,185.667,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 13:00,158.994,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 14:00,131.659,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 15:00,116.844,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 16:00,126.825,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 17:00,139.636,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 18:00,140.963,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 19:00,144.244,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 20:00,124.975,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 21:00,102.74,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 22:00,81.282,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/20/2016 23:00,76.4,16.09,0,2.21,0.08,93.85,6.91,-2.48,1.65,2.12,0
1/21/2016 0:00,69.734,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 1:00,71.688,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 2:00,65.945,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 3:00,65.336,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 4:00,61.945,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 5:00,74.66,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 6:00,92.467,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 7:00,103.413,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 8:00,158.421,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 9:00,168.783,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 10:00,183.842,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 11:00,196.371,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 12:00,175.97,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 13:00,161.308,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 14:00,136.04,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 15:00,129.021,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 16:00,146.905,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 17:00,139.274,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 18:00,135.969,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 19:00,131.25,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 20:00,119.357,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 21:00,100.279,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 22:00,75.929,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/21/2016 23:00,74.192,12.22,0,6.08,0.41,95.17,10.08,2.08,1.17,5.27,0
1/22/2016 0:00,69.863,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 1:00,62.914,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 2:00,64.342,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 3:00,60.829,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 4:00,61.322,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 5:00,75.779,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 6:00,89.709,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 7:00,106.135,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 8:00,149.028,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 9:00,157.615,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 10:00,169.103,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 11:00,168.673,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 12:00,166.484,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 13:00,145.803,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 14:00,121.781,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 15:00,111.364,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 16:00,114.098,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 17:00,120.569,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 18:00,130.291,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 19:00,128.794,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 20:00,119.804,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 21:00,87.14,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 22:00,69.644,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/22/2016 23:00,70.739,9.63,0,8.67,1.39,98.88,11.96,5.37,0.71,7.79,0
1/23/2016 0:00,62.882,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 1:00,62.909,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 2:00,59.823,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 3:00,59.854,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 4:00,63.087,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 5:00,59.759,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 6:00,59.639,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 7:00,55.884,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 8:00,58.738,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 9:00,52.528,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 10:00,52.116,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 11:00,52.488,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
1/23/2016 12:00,50.938,7.21,1.09,11.09,0.22,88.54,15.83,6.35,1.72,10.04,1
