DATE,ENERGY,HDD18_3,CDD0,CDD10,PRECTOT,RH2M,T2M,T2M_MIN,T2M_MAX,ALLSKY,HOLIDAY
1/12/2016 7:00,207.222,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 8:00,207.534,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 9:00,256.889,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 10:00,271.982,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 11:00,274.617,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 12:00,272.908,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 13:00,250.099,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 14:00,235.66,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 15:00,209.272,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 16:00,214.924,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 17:00,226.689,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 18:00,224.27,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 19:00,216.052,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 20:00,183.656,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 21:00,166.096,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 22:00,135.764,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/12/2016 23:00,130.098,14.95,3.35,0,0.13,87.71,3.31,-0.54,7.24,1.89,0
1/13/2016 0:00,134.128,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 1:00,135.11,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 2:00,136.637,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 3:00,145.928,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 4:00,142.027,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 5:00,151.364,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 6:00,192.23,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 7:00,173.499,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 8:00,246.588,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 9:00,327.068,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 10:00,339.754,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 11:00,357.015,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 12:00,339.947,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 13:00,326.956,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 14:00,310.74,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 15:00,278.134,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 16:00,301.475,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 17:00,294.098,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 18:00,291.475,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 19:00,246.55,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 20:00,192.776,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 21:00,168.051,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 22:00,138.469,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/13/2016 23:00,131.39,13.84,4.46,0,0.41,83.55,4.33,-0.2,9.12,1.64,0
1/14/2016 0:00,134.009,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 1:00,131.18,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 2:00,134.325,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 3:00,144.044,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 4:00,142.735,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 5:00,144.16,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 6:00,214.265,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 7:00,228.404,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 8:00,262.027,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 9:00,278.633,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 10:00,306.335,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 11:00,325.134,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 12:00,306.53,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 13:00,299.691,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 14:00,268.369,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 15:00,254.548,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 16:00,276.499,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 17:00,268.875,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 18:00,264.559,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 19:00,231.444,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 20:00,179.735,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 21:00,161.577,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 22:00,134.868,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/14/2016 23:00,127.995,12.73,5.57,0,6.16,90.23,5.25,2.42,8.73,0.89,0
1/15/2016 0:00,137.477,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 1:00,130.807,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 2:00,135.467,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 3:00,147.142,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 4:00,139.93,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 5:00,161.422,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 6:00,195.743,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 7:00,233.312,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 8:00,254.524,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 9:00,267.594,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 10:00,290.245,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 11:00,284.034,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 12:00,288.737,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 13:00,288.019,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 14:00,255.072,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 15:00,250.901,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 16:00,242.589,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 17:00,239.448,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 18:00,245.138,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 19:00,201.918,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 20:00,175.777,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 21:00,144.415,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 22:00,131.572,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/15/2016 23:00,133.736,16.35,1.95,0,0.37,84,1.72,-2.9,6.79,2.01,0
1/16/2016 0:00,123.521,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 1:00,128.397,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 2:00,125.665,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 3:00,126.197,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 4:00,128.773,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 5:00,126.221,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 6:00,132.45,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 7:00,127.515,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 8:00,130.453,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 9:00,132.549,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 10:00,133.242,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 11:00,128.991,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 12:00,123.651,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 13:00,123.152,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 14:00,126.273,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 15:00,121.127,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 16:00,121.981,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 17:00,127.704,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 18:00,121.248,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 19:00,128.524,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 20:00,122.745,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 21:00,132.408,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 22:00,123.743,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/16/2016 23:00,126.478,16.77,1.53,0,0.13,81.41,0.15,-3.26,6.31,2.61,1
1/17/2016 0:00,134.488,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 1:00,126.482,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 2:00,134.052,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 3:00,125.483,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 4:00,132.052,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 5:00,134.505,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 6:00,134.099,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 7:00,137.907,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 8:00,130.168,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 9:00,134.492,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 10:00,137.127,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 11:00,130.991,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 12:00,131.497,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 13:00,123.472,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 14:00,129.181,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 15:00,123.697,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 16:00,121.25,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 17:00,128.038,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 18:00,122.781,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 19:00,131.076,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 20:00,121.477,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 21:00,125.607,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 22:00,128.939,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/17/2016 23:00,130.042,16.07,2.23,0,1.3,74.47,1.24,-2.76,7.23,2.09,1
1/18/2016 0:00,133.661,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 1:00,131.916,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 2:00,135.396,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 3:00,143.863,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 4:00,147.952,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 5:00,152.883,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 6:00,208.106,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 7:00,231.084,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 8:00,287.288,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 9:00,302.708,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 10:00,331.077,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 11:00,320.377,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 12:00,331.143,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 13:00,318.243,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 14:00,283.228,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 15:00,277.852,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 16:00,265.63,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 17:00,283.336,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 18:00,276.147,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 19:00,234.428,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 20:00,198.042,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 21:00,181.186,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 22:00,144.177,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/18/2016 23:00,133.33,14.6,3.7,0,1.48,88.81,3.14,-0.53,7.92,1.66,0
1/19/2016 0:00,130.164,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 1:00,136.958,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 2:00,133.328,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 3:00,133.289,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 4:00,143.966,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 5:00,145.722,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 6:00,214.294,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 7:00,237.561,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 8:00,271.792,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 9:00,320.213,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 10:00,338.405,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 11:00,346.116,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 12:00,329.135,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 13:00,313.664,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 14:00,299.238,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 15:00,274.417,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 16:00,282.155,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 17:00,280.068,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 18:00,280.741,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 19:00,240.886,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 20:00,186.266,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 21:00,156.989,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 22:00,137.249,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/19/2016 23:00,133.704,15.75,2.55,0,0,84.45,2.03,-1.2,6.3,1.72,0
1/20/2016 0:00,139.5,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 1:00,139.261,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 2:00,138.485,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 3:00,151.33,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 4:00,145.394,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 5:00,164.67,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 6:00,220.062,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 7:00,243.824,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 8:00,290.203,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 9:00,319.545,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 10:00,331.854,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 11:00,341.277,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 12:00,328.942,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 13:00,335.301,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 14:00,298.948,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 15:00,290.859,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 16:00,282.458,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 17:00,287.062,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 18:00,290.941,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 19:00,231.632,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 20:00,182.768,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 21:00,171.038,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 22:00,133.523,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/20/2016 23:00,133.189,16.09,2.21,0,0.08,93.85,2.12,-2.48,6.91,1.65,0
1/21/2016 0:00,127.561,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 1:00,129.423,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 2:00,139.272,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 3:00,136.791,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 4:00,144.663,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 5:00,150.341,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 6:00,206.654,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 7:00,243.822,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 8:00,269.693,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 9:00,299.022,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 10:00,329.57,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 11:00,330.935,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 12:00,340.106,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 13:00,317.795,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 14:00,302.089,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 15:00,267.874,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 16:00,270.889,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 17:00,282.189,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 18:00,270.511,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 19:00,229.689,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 20:00,185.244,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 21:00,164.188,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 22:00,133.435,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/21/2016 23:00,125.443,12.22,6.08,0,0.41,95.17,5.27,2.08,10.08,1.17,0
1/22/2016 0:00,129.648,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 1:00,132.248,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 2:00,127.825,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 3:00,137.189,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 4:00,138.492,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 5:00,146.401,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 6:00,206.479,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 7:00,229.643,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 8:00,266.769,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 9:00,280.175,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 10:00,301.046,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 11:00,314.268,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 12:00,298.846,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 13:00,314.235,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 14:00,268.88,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 15:00,251.8,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 16:00,258.888,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 17:00,247.563,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 18:00,241.745,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 19:00,187.493,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 20:00,141.601,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 21:00,142.063,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 22:00,125.346,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/22/2016 23:00,122.109,9.63,8.67,0,1.39,98.88,7.79,5.37,11.96,0.71,0
1/23/2016 0:00,120.415,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 1:00,116.597,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 2:00,117.09,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 3:00,122.603,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 4:00,117.846,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 5:00,122.406,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 6:00,115.846,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 7:00,118.284,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 8:00,121.301,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 9:00,116.955,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 10:00,120.32,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 11:00,117.094,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
1/23/2016 12:00,118.783,7.21,11.09,1.09,0.22,88.54,10.04,6.35,15.83,1.72,1
